b1_nummer;politician;vote;law;date;house;pdc_naam;category;district;sum_industry;sum_services;sum_agriculture;industry;services;agriculture;total_pers_taxes;vermogen_tax;income_tax;catholics;geref;hervormd;catholic_pct;geref_pct;hervormd_pct
01414;Verheyen;0;Kieswet 1872;1874-06-19;Tweede Kamer;Verheijen;electoral;Tilburg;16723;6463;4186;0,610952798480199;0,2361119299560002;0,15292526897554304;113881;5179;8643;85114;547;14099;0,853187650360866079;5,48315958299920e-03;0,14132919005613473
00631;'s Jacob;0;Kieswet 1872;1874-06-19;Tweede Kamer;Jacob;electoral;Amsterdam;39841;103090;509;0,277753764640268;0,7186963216633506;0,00354849737938846;915409;146;1325;57938;1917;132003;0,301983758821628478;9,99176474267427e-03;0,68802447643569720
01437;Viruly Verbrugge;0;Kieswet 1872;1874-06-19;Tweede Kamer;Viruly Verbrugge;electoral;Rotterdam;22492;53633;535;0,293399426037047;0,6996190285961200;0,00697877732775010;417461;66;440;34998;4180;63368;0,341290737815224399;4,07621945273341e-02;0,61794706765744156
00483;Greeve;1;Kieswet 1887;1887-03-23;Tweede Kamer;Greeve;electoral;'s-Gravenhage;18119;37326;3451;0,307643982613420;0,6337578957517818;0,05859387461994655;585206;1189;4526;44635;1877;77143;0,360963972342404293;1,51793295863491e-02;0,62385669807124666
00019;Van Alphen;1;Kieswet 1887;1887-03-23;Tweede Kamer;Alphen;electoral;Almelo;21505;6149;8537;0,594208504876903;0,1699013302529517;0,23588239506899489;106428;3991;5568;47681;5442;59114;0,424824255815818286;4,84866844267042e-02;0,52668905975747748
01518;Van Welderen Rengers;1;Kieswet 1887;1887-03-23;Tweede Kamer;Welderen baron Rengers;electoral;Dokkum;13367;5038;11109;0,452903706715457;0,1706960320910193;0,37638968907935899;79174;1911;2912;993;7463;48116;0,017552853001484833;1,31920384642579e-01;0,85052676235593583
00696;Kielstra;1;Kieswet 1887;1887-03-23;Tweede Kamer;Kielstra;electoral;Dokkum;13367;5038;11109;0,452903706715457;0,1706960320910193;0,37638968907935899;79174;1911;2912;993;7463;48116;0,017552853001484833;1,31920384642579e-01;0,85052676235593583
01552;Willink;1;Kieswet 1887;1887-03-23;Tweede Kamer;Willink;electoral;Zutphen;14595;6927;7793;0,497867985672864;0,2362913988769302;0,26582994502647672;164408;4675;8061;28753;1457;65931;0,299071155906429076;1,51548246845779e-02;0,68577401940899307
00612;Huber;1;Kieswet 1887;1887-03-23;Tweede Kamer;Huber;electoral;Gouda;15468;14320;6167;0,430204422194410;0,3982708569633182;0,17151600342737255;297038;13406;19545;32431;3426;101183;0,236653531815528312;2,50000000000000e-02;0,73834646818447169
01006;Van Osenbruggen;1;Kieswet 1887;1887-03-23;Tweede Kamer;Osenbruggen;electoral;Dordrecht;12704;11826;2162;0,475947849542934;0,4430461986031218;0,08099526321876120;231108;8742;11073;4794;5736;115155;0,038142976488841150;4,56379042845208e-02;0,91621911922663801
00458;Gildemeester;1;Kieswet 1887;1887-03-23;Tweede Kamer;Gildemeester;electoral;Amsterdam;39841;103090;509;0,277753764640268;0,7186963216633506;0,00354849737938846;1209038;146;1325;69845;2350;156940;0,304820302441791979;1,02559626421105e-02;0,68492373491609748
00279;Cremer;1;Kieswet 1887;1887-03-23;Tweede Kamer;Cremer;electoral;Amsterdam;39841;103090;509;0,277753764640268;0,7186963216633506;0,00354849737938846;1209038;146;1325;69845;2350;156940;0,304820302441791979;1,02559626421105e-02;0,68492373491609748
00815;Lieftinck;1;Kieswet 1887;1887-03-23;Tweede Kamer;Lieftinck;electoral;Leeuwarden;25048;19914;16549;0,407211718229260;0,3237448288486933;0,26903811261124311;243520;2034;3963;13127;7014;93118;0,115902488985422797;6,19288533361587e-02;0,82216865767841851
01204;J.E.N. Schimmelpenninck van der Oye;1;Kieswet 1887;1887-03-23;Tweede Kamer;Schimmelpenninck van der Oye;electoral;Utrecht;22414;26504;8009;0,393732323853356;0,4655755035022937;0,14068682886339964;381324;7261;15929;40096;924;66816;0,371823880707741361;8,56856708334879e-03;0,61960755220890984
00314;Van Diggelen;1;Kieswet 1887;1887-03-23;Tweede Kamer;Diggelen;electoral;Sneek;22029;12306;15176;0,444931429379330;0,2485485935028382;0,30651345032508842;194787;3230;6181;10249;6589;94598;0,091972073656628017;5,91281094080907e-02;0,84889981693528127
00232;De Bruyn Kops;1;Kieswet 1887;1887-03-23;Tweede Kamer;Bruijn Kops;electoral;Alkmaar;8752;13420;2626;0,352931688039358;0,5411649732128598;0,10589181879499804;250877;4620;17879;38232;2281;67754;0,353126991604089890;2,10682848882854e-02;0,62580472350762462
00042;Van Asch van Wijk;1;Kieswet 1887;1887-03-23;Tweede Kamer;Asch van Wijck;electoral;Zwolle;22111;11555;13210;0,471691270586228;0,2464989275665086;0,28180300392193813;199563;5418;6856;22009;8062;79454;0,200949554896142440;7,36087651221182e-02;0,72544167998173936
00295;W.K. baron van Dedem;1;Kieswet 1887;1887-03-23;Tweede Kamer;Dedem;electoral;Hoorn;4080;5340;2236;0,350034317089911;0,4581193928012350;0,19181923306238607;260378;12677;26840;33161;3644;70502;0,309029233880361964;3,39586420270812e-02;0,65701212409255683
00089;Van Berckel;1;Kieswet 1887;1887-03-23;Tweede Kamer;Berckel;electoral;Delft;12612;12518;2356;0,458851779087535;0,4554242533570220;0,08571351357741686;238007;6165;15251;36795;4104;86587;0,288619926893933454;3,21917700767143e-02;0,67918830302935229
00118;Van den Biesen;1;Kieswet 1887;1887-03-23;Tweede Kamer;Biesen;electoral;Breda;14810;11525;7969;0,431728078358209;0,3359624229124520;0,23230007187037607;202535;4881;7334;92072;540;14410;0,860309095326194595;5,04569154005718e-03;0,13464521313374819
00257;Clercx;1;Kieswet 1887;1887-03-23;Tweede Kamer;Clercx;electoral;Boxmeer;1566;492;1186;0,482737361282367;0,1516420458443063;0,36552654669729256;45254;7522;6419;42568;35;4576;0,902265838614637827;7,41855486551220e-04;0,09699230589881092
01509;Van Wassenaer Catwijck;1;Kieswet 1887;1887-03-23;Tweede Kamer;Wassenaer van Catwijck;electoral;Leiden;13055;18243;3798;0,371979712787782;0,5197973172425127;0,10821471098149177;300691;4868;10095;36543;7635;76757;0,302170587505684873;6,31330880224914e-02;0,63469632447182367
01483;Vos de Wael;1;Kieswet 1887;1887-03-23;Tweede Kamer;Vos de Wael;electoral;'s-Hertogenbosch;10950;9042;4361;0,449636595080688;0,3712821031486604;0,17906841043787664;163958;6509;9447;92997;179;5017;0,947083804344505231;1,82294053547605e-03;0,05109325512001874
00828;Van der Linden;1;Kieswet 1887;1887-03-23;Tweede Kamer;Linden;electoral;Dordrecht;12704;11826;2162;0,475947849542934;0,4430461986031218;0,08099526321876120;231108;8742;11073;4794;5736;115155;0,038142976488841150;4,56379042845208e-02;0,91621911922663801
00138;Blussé van Oud Alblas;1;Kieswet 1887;1887-03-23;Tweede Kamer;Blussé van Oud-Alblas;electoral;Deventer;9405;5500;4823;0,476733576642336;0,2787848283612968;0,24446549583427155;89194;1948;2897;9151;749;41301;0,178726977988711150;1,46286205347552e-02;0,80664440147653371
01238;Seret;1;Kieswet 1887;1887-03-23;Tweede Kamer;Seret;electoral;Gorinchem;1494;2852;326;0,319777397260274;0,6104034261089726;0,06976350756059421;115156;8448;11173;11137;4128;41466;0,196312421779979207;7,27644497717297e-02;0,73092312844829110
01444;Visser van Hazerswoude;1;Kieswet 1887;1887-03-23;Tweede Kamer;Visser van Hazerswoude;electoral;Hoorn;4080;5340;2236;0,350034317089911;0,4581193928012350;0,19181923306238607;260378;12677;26840;33161;3644;70502;0,309029233880361964;3,39586420270812e-02;0,65701212409255683
00299;Van Delden;1;Kieswet 1887;1887-03-23;Tweede Kamer;Delden;electoral;Deventer;9405;5500;4823;0,476733576642336;0,2787848283612968;0,24446549583427155;89194;1948;2897;9151;749;41301;0,178726977988711150;1,46286205347552e-02;0,80664440147653371
00468;Goekoop;1;Kieswet 1887;1887-03-23;Tweede Kamer;Goekoop;electoral;Brielle;0;0;0;NA;NA;NA;35985;2279;4250;1121;782;20221;0,050668956789007416;3,53462303380944e-02;0,91398481287289823
01081;De Ranitz;1;Kieswet 1887;1887-03-23;Tweede Kamer;Ranitz;electoral;Zutphen;14595;6927;7793;0,497867985672864;0,2362913988769302;0,26582994502647672;164408;4675;8061;28753;1457;65931;0,299071155906429076;1,51548246845779e-02;0,68577401940899307
00397;Farncombe Sanders;1;Kieswet 1887;1887-03-23;Tweede Kamer;Farncombe Sanders;electoral;Haarlem;10963;12390;4361;0,395576243054052;0,4470600834831405;0,15735250808474474;212523;1919;6585;32482;1855;35962;0,462054936770082081;2,63872885816299e-02;0,51155777464828800
01437;Viruly Verbrugge;1;Kieswet 1887;1887-03-23;Tweede Kamer;Viruly Verbrugge;electoral;Rotterdam;22492;53633;535;0,293399426037047;0,6996190285961200;0,00697877732775010;511721;66;440;44680;1774;85008;0,339870076524014519;1,34943938172248e-02;0,64663552965876070
01148;Rutgers van Rozenburg;1;Kieswet 1887;1887-03-23;Tweede Kamer;Rutgers van Rozenburg;electoral;Amsterdam;39841;103090;509;0,277753764640268;0,7186963216633506;0,00354849737938846;1209038;146;1325;69845;2350;156940;0,304820302441791979;1,02559626421105e-02;0,68492373491609748
00469;Goeman Borgesius;1;Kieswet 1887;1887-03-23;Tweede Kamer;Goeman Borgesius;electoral;Winschoten;10327;7298;5365;0,449195302305350;0,3174361639480806;0,23335454993733035;67729;1338;2522;5004;4802;33998;0,114236142818007494;1,09624691808967e-01;0,77613916537302530
01269;Smeenge;1;Kieswet 1887;1887-03-23;Tweede Kamer;Smeenge;electoral;Assen;20430;10496;9475;0,505680552461573;0,2597922979155780;0,23451945451163797;134912;9060;8901;8563;14422;105692;0,066546469065955849;1,12079081731778e-01;0,82137444920226610
01479;De Vos van Steenwijk;1;Kieswet 1887;1887-03-23;Tweede Kamer;Vos van Steenwijk;electoral;Winschoten;10327;7298;5365;0,449195302305350;0,3174361639480806;0,23335454993733035;67729;1338;2522;5004;4802;33998;0,114236142818007494;1,09624691808967e-01;0,77613916537302530
00293;A. baron van Dedem;1;Kieswet 1887;1887-03-23;Tweede Kamer;Dedem;electoral;Zwolle;22111;11555;13210;0,471691270586228;0,2464989275665086;0,28180300392193813;199563;5418;6856;22009;8062;79454;0,200949554896142440;7,36087651221182e-02;0,72544167998173936
00666;Van der Kaay;1;Kieswet 1887;1887-03-23;Tweede Kamer;Kaay;electoral;Alkmaar;8752;13420;2626;0,352931688039358;0,5411649732128598;0,10589181879499804;250877;4620;17879;38232;2281;67754;0,353126991604089890;2,10682848882854e-02;0,62580472350762462
00684;Van Kerkwijk;1;Kieswet 1887;1887-03-23;Tweede Kamer;Kerkwijk;electoral;Zierikzee;1266;1462;557;0,385388127853881;0,4450010660189571;0,16951574914877188;85100;8732;9467;3790;3851;44259;0,073025048169556836;7,42003853564547e-02;0,85277456647398842
00462;Gleichman;1;Kieswet 1887;1887-03-23;Tweede Kamer;Gleichman;electoral;Amsterdam;39841;103090;509;0,277753764640268;0,7186963216633506;0,00354849737938846;1209038;146;1325;69845;2350;156940;0,304820302441791979;1,02559626421105e-02;0,68492373491609748
00470;Van der Goes van Dirxland;1;Kieswet 1887;1887-03-23;Tweede Kamer;Goes van Dirxland;electoral;'s-Gravenhage;18119;37326;3451;0,307643982613420;0,6337578957517818;0,05859387461994655;585206;1189;4526;44635;1877;77143;0,360963972342404293;1,51793295863491e-02;0,62385669807124666
01256;Van der Sleyden;1;Kieswet 1887;1887-03-23;Tweede Kamer;Sleyden;electoral;Arnhem;30502;22032;17588;0,434984740880180;0,3141933106686086;0,25081731971662413;396445;2597;6923;27610;1494;98006;0,217213437180394930;1,17535992447486e-02;0,77103296357485640
00607;Van Houten;1;Kieswet 1887;1887-03-23;Tweede Kamer;Houten;electoral;Groningen;10314;16133;2620;0,354835380328207;0,5550212632476336;0,09013375963119652;182503;830;1880;8687;2348;43142;0,160344795762039249;4,33394244790225e-02;0,79631577975893830
00071;De Beaufort;1;Kieswet 1887;1887-03-23;Tweede Kamer;Beaufort 2;electoral;Amsterdam;39841;103090;509;0,277753764640268;0,7186963216633506;0,00354849737938846;1209038;146;1325;69845;2350;156940;0,304820302441791979;1,02559626421105e-02;0,68492373491609748
00465;Godin de Beaufort;1;Kieswet 1887;1887-03-23;Tweede Kamer;Godin de Beaufort;electoral;Gouda;15468;14320;6167;0,430204422194410;0,3982708569633182;0,17151600342737255;297038;13406;19545;32431;3426;101183;0,236653531815528312;2,50000000000000e-02;0,73834646818447169
00525;Hartogh;1;Kieswet 1887;1887-03-23;Tweede Kamer;Hartogh;electoral;Amsterdam;39841;103090;509;0,277753764640268;0,7186963216633506;0,00354849737938846;1209038;146;1325;69845;2350;156940;0,304820302441791979;1,02559626421105e-02;0,68492373491609748
00245;Van Bylandt;1;Kieswet 1887;1887-03-23;Tweede Kamer;Bylandt;electoral;Amersfoort;18404;11383;9241;0,471558880803526;0,2916588722370768;0,23677409269778091;227725;8936;18668;33685;2005;75799;0,302137430598534373;1,79838369704635e-02;0,67987873243100216
01177;De Savornin Lohman;1;Kieswet 1887;1887-03-23;Tweede Kamer;Savornin Lohman;electoral;Goes;1511;1672;826;0,376901970566226;0,4170224054461504;0,20599562361014317;100636;9968;10292;12616;5716;39960;0,216427640156453716;9,80580525629589e-02;0,68551430728058738
01180;Schaepman;1;Kieswet 1887;1887-03-23;Tweede Kamer;Schaepman;electoral;Breda;14810;11525;7969;0,431728078358209;0,3359624229124520;0,23230007187037607;202535;4881;7334;92072;540;14410;0,860309095326194595;5,04569154005718e-03;0,13464521313374819
01273;Smit;1;Kieswet 1887;1887-03-23;Tweede Kamer;Smit;electoral;Middelburg;3592;7107;546;0,319430858159182;0,6319962757569837;0,04855080546432261;192835;11808;16126;33932;2975;56382;0,363729914566561952;3,18901478202146e-02;0,60437993761322339
00396;Fabius;1;Kieswet 1887;1887-03-23;Tweede Kamer;Fabius;electoral;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01091;Reekers;1;Kieswet 1887;1887-03-23;Tweede Kamer;Reekers;electoral;Haarlemmermeer;7778;5167;4785;0,438691483361534;0,2914197493873582;0,26987044357347773;76735;850;3233;13923;1469;21936;0,372990784397771113;3,93538362623232e-02;0,58765537933990575
00862;Æ. baron Mackay;1;Kieswet 1887;1887-03-23;Tweede Kamer;Mackay;electoral;Utrecht;22414;26504;8009;0,393732323853356;0,4655755035022937;0,14068682886339964;381324;7261;15929;40096;924;66816;0,371823880707741361;8,56856708334879e-03;0,61960755220890984
01142;De Ruiter-Zylker;1;Kieswet 1887;1887-03-23;Tweede Kamer;Ruiter Zijlker;electoral;Appingedam;27626;16315;19462;0,435720707222056;0,2573204403601682;0,30695372882096311;213190;7554;10258;4826;14192;94941;0,042348563957212683;1,24536017339569e-01;0,83311541870321781
00701;Kist;1;Kieswet 1887;1887-03-23;Tweede Kamer;Kist;electoral;Amsterdam;39841;103090;509;0,277753764640268;0,7186963216633506;0,00354849737938846;1209038;146;1325;69845;2350;156940;0,304820302441791979;1,02559626421105e-02;0,68492373491609748
00917;De Meijier;1;Kieswet 1887;1887-03-23;Tweede Kamer;Meijier;electoral;Haarlem;10963;12390;4361;0,395576243054052;0,4470600834831405;0,15735250808474474;212523;1919;6585;32482;1855;35962;0,462054936770082081;2,63872885816299e-02;0,51155777464828800
01424;Verniers van der Loeff;1;Kieswet 1887;1887-03-23;Tweede Kamer;Verniers van der Loeff;electoral;Rotterdam;22492;53633;535;0,293399426037047;0,6996190285961200;0,00697877732775010;511721;66;440;44680;1774;85008;0,339870076524014519;1,34943938172248e-02;0,64663552965876070
00889;Mees;1;Kieswet 1887;1887-03-23;Tweede Kamer;Mees;electoral;Rotterdam;22492;53633;535;0,293399426037047;0,6996190285961200;0,00697877732775010;511721;66;440;44680;1774;85008;0,339870076524014519;1,34943938172248e-02;0,64663552965876070
00444;Van Gennep;1;Kieswet 1887;1887-03-23;Tweede Kamer;Gennep;electoral;Rotterdam;22492;53633;535;0,293399426037047;0,6996190285961200;0,00697877732775010;511721;66;440;44680;1774;85008;0,339870076524014519;1,34943938172248e-02;0,64663552965876070
00400;Van der Feltz;1;Kieswet 1887;1887-03-23;Tweede Kamer;Feltz;electoral;Assen;20430;10496;9475;0,505680552461573;0,2597922979155780;0,23451945451163797;134912;9060;8901;8563;14422;105692;0,066546469065955849;1,12079081731778e-01;0,82137444920226610
00894;Meesters;1;Kieswet 1887;1887-03-23;Tweede Kamer;Meesters;electoral;Steenwijk;10897;3582;8279;0,478820634502153;0,1573918902151007;0,36377399430655838;57141;3241;3642;3726;3304;47630;0,068166849615806810;6,04463959019393e-02;0,87138675448225389
00163;Van der Borch van Verwolde;1;Kieswet 1887;1887-03-23;Tweede Kamer;Borch van Verwolde;electoral;Zevenbergen;1699;732;873;0,514225181598063;0,2215151608130158;0,26416635658424731;41397;1534;2117;16814;451;10020;0,616236027121128793;1,65292285138354e-02;0,36723474436503573
01191;Schepel;1;Kieswet 1887;1887-03-23;Tweede Kamer;Schepel;electoral;Appingedam;27626;16315;19462;0,435720707222056;0,2573204403601682;0,30695372882096311;213190;7554;10258;4826;14192;94941;0,042348563957212683;1,24536017339569e-01;0,83311541870321781
00242;Buteux;1;Kieswet 1887;1887-03-23;Tweede Kamer;Buteux;electoral;Middelburg;3592;7107;546;0,319430858159182;0,6319962757569837;0,04855080546432261;192835;11808;16126;33932;2975;56382;0,363729914566561952;3,18901478202146e-02;0,60437993761322339
00046;Van Aylva van Pallandt;1;Kieswet 1887;1887-03-23;Tweede Kamer;Aylva baron van Pallandt;electoral;Tiel;1364;2122;246;0,365487674169346;0,5685402480029704;0,06589990558631133;76595;5441;6377;18478;1231;34335;0,341906594626600557;2,27777366590186e-02;0,63531566871438083
00239;Buma;1;Kieswet 1887;1887-03-23;Tweede Kamer;Buma;electoral;Sneek;22029;12306;15176;0,444931429379330;0,2485485935028382;0,30651345032508842;194787;3230;6181;10249;6589;94598;0,091972073656628017;5,91281094080907e-02;0,84889981693528127
00864;Th. Mackay;1;Kieswet 1887;1887-03-23;Tweede Kamer;Mackay;electoral;Hilversum;2239;2202;353;0,467042136003337;0,4592794111728793;0,07361948366416143;53130;1310;4988;10163;254;10398;0,488253663223636780;1,22027384098006e-02;0,49954359836656259
01130;Rooseboom;1;Kieswet 1887;1887-03-23;Tweede Kamer;Rooseboom;electoral;Arnhem;30502;22032;17588;0,434984740880180;0,3141933106686086;0,25081731971662413;396445;2597;6923;27610;1494;98006;0,217213437180394930;1,17535992447486e-02;0,77103296357485640
00727;Kolkman;1;Kieswet 1887;1887-03-23;Tweede Kamer;Kolkman;electoral;Nijmegen;13594;8636;7991;0,449819661824559;0,2857573032244631;0,26441234586443557;189887;5276;7162;91567;120;19251;0,825388955993437756;1,08168526564387e-03;0,17352935874091835
01591;Zaaijer;1;Kieswet 1887;1887-03-23;Tweede Kamer;Zaaijer;electoral;Leeuwarden;25048;19914;16549;0,407211718229260;0,3237448288486933;0,26903811261124311;243520;2034;3963;13127;7014;93118;0,115902488985422797;6,19288533361587e-02;0,82216865767841851
00280;Cremers;1;Kieswet 1887;1887-03-23;Tweede Kamer;Cremers;electoral;Zuidhorn;14162;6468;11570;0,439813664596273;0,2008668216157481;0,35930962103531972;103227;5709;6982;2126;14050;38514;0,038873651490217591;2,56902541598098e-01;0,70422380691168407
01229;Van der Schrieck;0;Kieswet 1887;1887-03-23;Tweede Kamer;Schrieck;electoral;'s-Hertogenbosch;10950;9042;4361;0,449636595080688;0,3712821031486604;0,17906841043787664;163958;6509;9447;92997;179;5017;0,947083804344505231;1,82294053547605e-03;0,05109325512001874
01268;Smeele;0;Kieswet 1887;1887-03-23;Tweede Kamer;Smeele;electoral;Leiden;13055;18243;3798;0,371979712787782;0,5197973172425127;0,10821471098149177;300691;4868;10095;36543;7635;76757;0,302170587505684873;6,31330880224914e-02;0,63469632447182367
00168;Borret;0;Kieswet 1887;1887-03-23;Tweede Kamer;Borret;electoral;Tilburg;16723;6463;4186;0,610952798480199;0,2361119299560002;0,15292526897554304;147716;5179;8643;97315;722;15783;0,854990335617641928;6,34334914777719e-03;0,13866631523458092
01143;Ruland;0;Kieswet 1887;1887-03-23;Tweede Kamer;Ruland;electoral;Maastricht;11171;8253;2275;0,514816350983916;0,3803310843513060;0,10483921625164523;134126;5704;20416;97767;1700;5291;0,933265239886213904;1,62278775845281e-02;0,05050688252925791
01422;Vermeulen;0;Kieswet 1887;1887-03-23;Tweede Kamer;Vermeulen;electoral;Eindhoven;11286;2887;5531;0,572777101096224;0,1465142143733771;0,28069417880201408;95134;4807;8638;97648;53;3012;0,969566987379980705;5,26247852809469e-04;0,02990676476720979
